date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2009-09-28;true;true;false;true;false;true;true;true;1254148500000000;10:30 - 10:45;true;true;true;1254149400000000;1254153900000000;true;15.0;90.0;12:00 - 12:15;10:45 - 11:00;false;false;2.6;3.7;1.0;1.3;2.7;0.7;0.2;0.6;1.8;0.6;2.7;Medium Uptrend;Strong Downtrend;false;false;1.4
2009-09-29;true;true;true;true;true;true;false;false;1254232800000000;10:00 - 10:15;false;false;false;1254233100000000;1254233100000000;true;5.0;5.0;10:00 - 10:15;10:00 - 10:15;false;false;-0.4;-0.7;0.2;0.2;-0.5;1.8;0.2;0.6;0.7;-0.8;1.8;Medium Downtrend;Strong Downtrend;false;true;1.6
2009-09-30;false;true;false;true;false;true;true;true;1254322500000000;10:45 - 11:00;true;true;true;1254322800000000;1254335100000000;false;5.0;210.0;14:15 - 14:30;11:00 - 11:15;false;false;3.8;5.1;1.2;1.4;3.9;1.2;0.9;0.2;3.5;0.1;3.9;Expansion;Strong Uptrend;false;false;5.1
2009-10-01;true;true;true;false;true;true;true;false;1254405900000000;10:00 - 10:15;false;true;false;1254407700000000;1254411300000000;true;30.0;90.0;11:30 - 11:45;10:30 - 10:45;false;false;-1.8;-2.6;1.0;1.0;-1.9;1.0;0.2;0.6;0.0;-1.9;1.0;Strong Uptrend;Weak Downtrend;false;true;1.7
2009-10-02;true;false;true;false;false;false;false;true;;;false;true;false;;;false;;;;;false;true;;;;;;;0.0;0.6;0.6;-0.1;0.9;Expansion;Strong Downtrend;false;true;6.1
2009-10-05;true;true;true;true;true;true;false;false;1254753600000000;10:30 - 10:45;false;false;false;1254755100000000;1254756300000000;true;25.0;45.0;11:15 - 11:30;11:00 - 11:15;false;false;-0.7;-1.5;0.0;-0.4;-0.8;3.1;0.4;0.7;2.2;-0.8;3.1;Strong Downtrend;Medium Uptrend;false;true;1.6
2009-10-06;true;true;true;true;true;true;false;false;1254837600000000;10:00 - 10:15;true;false;false;1254839700000000;1254842400000000;true;35.0;80.0;11:15 - 11:30;10:30 - 10:45;false;false;1.7;2.0;1.0;1.2;1.8;-0.6;0.2;1.0;0.2;-0.6;1.8;Medium Uptrend;Strong Uptrend;true;true;1.7
2009-10-07;false;true;true;true;true;true;false;false;1254924900000000;10:15 - 10:30;true;false;false;1254925500000000;1254925500000000;false;10.0;10.0;10:15 - 10:30;10:15 - 10:30;false;false;1.4;1.6;1.1;1.2;1.5;-4.1;0.8;0.6;-2.0;-4.1;1.5;Medium Downtrend;Weak Downtrend;false;true;1.7
2009-10-08;true;true;true;true;false;true;true;false;1255011900000000;10:15 - 10:30;true;true;true;1255012200000000;1255019700000000;true;5.0;130.0;12:30 - 12:45;10:30 - 10:45;false;false;6.7;8.8;1.0;1.2;6.8;1.0;0.2;0.5;4.2;-0.1;6.8;Strong Downtrend;Strong Uptrend;true;false;2.5
2009-10-09;true;true;true;true;true;true;false;false;1255103700000000;11:45 - 12:00;false;false;false;1255104000000000;1255104600000000;true;5.0;15.0;12:00 - 12:15;12:00 - 12:15;true;false;-0.5;-1.0;0.1;-0.1;-0.6;1.1;0.3;0.5;1.0;-0.6;1.1;Medium Uptrend;Weak Downtrend;true;true;1.6
