date;greenbox;breached_range_high;breached_range_low;closed_above_range_high;closed_below_range_low;range_confirmed;range_holds_close;range_holds_wick;breakout_time;breakout_window;upday;range_holds;close_outside_range;max_retracement_time;max_expansion_time;retrace_into_range;retracement_in_minutes;expansion_in_minutes;expansion_window;retracement_window;took_out_day_open;took_out_ny_true_open;expansion_level;expansion_level_body;retracement_level;retracement_level_body;after_conf_max_level;after_conf_min_level;opening_level;closing_level;session_close_level;session_low_level;session_high_level;model;model_prev;upday_prev;range_holds_prev;range_multiplier
2009-09-28;false;true;true;true;true;true;false;false;1254123000000000;03:30 - 03:45;false;false;false;1254123900000000;1254125400000000;true;15.0;40.0;04:00 - 04:15;03:45 - 04:00;false;true;-0.4;-0.9;0.1;-0.2;-0.5;1.4;0.4;0.2;1.4;-0.5;1.4;Strong Downtrend;;true;false;1.7
2009-09-29;false;false;true;false;true;true;true;true;1254216000000000;05:15 - 05:30;false;true;true;1254223800000000;1254226500000000;true;130.0;175.0;08:15 - 08:30;07:30 - 07:45;false;false;-1.7;-1.9;0.2;0.1;-1.8;0.2;0.9;0.0;-0.9;-1.8;0.9;Strong Downtrend;Strong Uptrend;false;true;1.5
2009-09-30;false;true;true;true;true;true;false;false;1254298500000000;04:15 - 04:30;false;false;false;1254298800000000;1254298800000000;true;5.0;5.0;04:15 - 04:30;04:15 - 04:30;false;false;-0.6;-0.9;0.0;0.0;-0.7;3.8;0.6;0.0;0.8;-0.7;3.8;Strong Uptrend;Contraction;true;true;1.3
2009-10-01;true;true;true;false;true;true;true;false;1254385200000000;04:15 - 04:30;false;true;false;1254389700000000;1254399300000000;true;75.0;235.0;08:15 - 08:30;05:30 - 05:45;false;true;-0.9;-1.3;0.5;0.7;-1.0;0.5;0.1;0.7;0.0;-1.0;1.1;Weak Downtrend;Strong Uptrend;false;true;4.9
2009-10-02;false;false;true;false;true;true;true;true;1254468600000000;03:30 - 03:45;false;true;false;1254474300000000;1254481500000000;true;95.0;215.0;07:00 - 07:15;05:00 - 05:15;false;false;-1.1;-1.1;0.9;0.9;-1.2;0.9;1.0;0.0;0.2;-1.2;0.9;Strong Downtrend;Medium Downtrend;false;true;0.9
2009-10-05;false;false;true;false;true;true;true;true;1254728100000000;03:30 - 03:45;false;true;true;1254729900000000;1254745500000000;true;30.0;290.0;08:15 - 08:30;04:00 - 04:15;false;false;-1.2;-1.4;0.6;0.7;-1.3;0.6;0.9;0.0;-1.3;-1.3;0.6;Medium Uptrend;Contraction;true;true;4.5
2009-10-06;false;true;false;true;false;true;true;true;1254815400000000;03:45 - 04:00;true;true;true;1254818100000000;1254820800000000;true;45.0;90.0;05:15 - 05:30;04:30 - 04:45;false;false;2.7;4.6;0.4;0.4;2.8;0.4;0.4;0.3;1.7;0.2;2.8;Strong Uptrend;Strong Uptrend;false;false;2.2
2009-10-07;false;false;true;false;true;true;true;true;1254900900000000;03:30 - 03:45;false;true;false;1254911400000000;1254916800000000;true;175.0;265.0;08:00 - 08:15;06:30 - 06:45;false;false;-0.9;-1.1;0.8;0.9;-1.0;0.8;0.9;0.0;0.1;-1.0;0.8;Weak Downtrend;Contraction;false;false;2.7
2009-10-08;false;true;true;true;true;true;false;false;1254988200000000;03:45 - 04:00;true;false;false;1254988500000000;1254988500000000;false;5.0;5.0;03:45 - 04:00;03:45 - 04:00;false;true;2.1;2.3;1.5;1.5;2.2;-0.5;0.8;0.4;0.7;-0.5;2.2;Strong Uptrend;Strong Downtrend;true;false;3.8
2009-10-09;true;true;true;true;false;true;true;false;1255073700000000;03:30 - 03:45;true;true;false;1255074000000000;1255074000000000;true;5.0;5.0;03:30 - 03:45;03:30 - 03:45;true;false;1.3;1.6;1.0;1.1;1.4;-0.1;0.2;0.9;0.2;-0.1;1.4;Weak Downtrend;Strong Uptrend;false;true;3.1
